name,activity,governorate,phone,linkedin_url
MONTEST,Matériel de distribution et commande électrique.,Beja,(216) - 78 571 811,https://fr.linkedin.com/company/montest-lda
MSGI TOWERS,Appareils d'éclairage.,Sfax,(216) - 74 841 001,https://fr.linkedin.com/company/socomenin-sa
MSPE,"Fils, câbles isolés et faisceaux de câbles.",Monastir,(216) - 73 474 766,https://fr.linkedin.com/company/mspe-moknine
MTF INDUSTRIEL,Appareils ménagers non électriques.,Kairouan,(216) - 73 381 853 / 29 944 064,https://fr.linkedin.com/company/mtf-mon-toit-frais
MULTIFLEX,"Matériel de distribution et commande électrique - Fils, câbles isolés et faisceaux de câbles.",Monastir,(216) - 73 422 200 / 73 422 404,https://fr.linkedin.com/company/multiflex?trk=ppro_cprof
N.C.T.,"Moteurs, génératrices et transformateurs électriques.",Ben Arous,(216) - 79 408 594,https://fr.linkedin.com/company/transports-nct
NEW STAR,Appareils électroménagers.,Ben Arous,(216) - 71 380 104,https://fr.linkedin.com/company/newstarinc
NEW TUNIRAMA,Composants électroniques.,Tunis,(216) - 71 513 817,https://in.linkedin.com/company/ideaforge
NOLAM TUNISIE,Matériel de distribution et commande électrique.,Ben Arous,(216) - 98 748 202 / 98 748 209,https://sk.linkedin.com/company/groupe-sirail
NOVAMEL,Matériel de distribution et commande électrique.,Nabeul,(216) - 72 255 949,https://www.linkedin.com/company/novamel
NOVATECH,Appareils électroménagers.,Zaghouan,(216) - 71 238 700 / 72 640 234,https://fr.linkedin.com/company/novatech-technologies
NOVYC TN INC,Instruments de mesure et de contrôle.,Tunis,(216) - 71 931 160,https://fr.linkedin.com/company/novyc-international
OCEAN INDUSTRIE,Appareils ménagers non électriques.,Ben Arous,(216) - 79 484 111 / 79 484 222,https://fr.linkedin.com/company/ocean-industries
OMNIA COM,Appareils de téléphonie.,Ariana,(216) - 71 857 738,https://fr.linkedin.com/company/omniatechnologiesgroup/jobs
OPTOMADE,Lunettes.,Bizerte,(216) - 72 440 945,https://de.linkedin.com/company/optoma-deutschland-gmbh
OPTY-LAB,Lunettes.,Sfax,(216) - 39 159 558 / 58 333 415,https://tn.linkedin.com/company/optylab
ORION CABLAGE,Matériel de distribution et commande électrique.,Nabeul,(216) - 72 213 960,https://fr.linkedin.com/company/orion-energies
ORTHO-SERVICES,Matériel médicochirurgical et orthopédie.,Manouba,(216) - 21 448 854 / 71 607 358,https://tr.linkedin.com/company/ortho-services-group/
PCB,Matériels électriques de signalisation.,Bizerte,(216) - 70 038 508,https://fr.linkedin.com/company/pcb-creation
PEC,"Fils, câbles isolés et faisceaux de câbles.",Zaghouan,(216) - 72 677 910,https://fr.linkedin.com/company/pec-france
PECMED,Matériel médicochirurgical et orthopédie.,Zaghouan,(216) - 72 677 910,https://tn.linkedin.com/company/pec-med
PEM,Instruments de mesure et de contrôle.,Sousse,(216) - 73 321 929,https://fr.linkedin.com/company/pemtechnologies
PHOENIX MECANO ELCOM,Matériel de distribution et commande électrique.,Zaghouan,(216) - 72 640 089,https://tn.linkedin.com/company/phoenix-mecano-elcom
PIBRADIV,,Nabeul,(216) - 90 198 611,https://fr.linkedin.com/company/communaut%C3%A9-de-communes-de-la-picardie-verte-ccpv
PM INDUSTRIES,Matériels électriques pour moteurs et véhicules.,Ben Arous,(216) - 79 398 397,https://tn.linkedin.com/company/pm-industries-ben-arous
PMDT,"Fils, câbles isolés et faisceaux de câbles - Composants électroniques.",Ben Arous,(216) - 52 408 302,https://fr.linkedin.com/company/power-monitoring-and-diagnosis-technology-ltd-
PPC TUNISIA (EX:OPTERNA AFRICA),"Fils, câbles isolés et faisceaux de câbles.",Ben Arous,(216) - 22 009 881,https://fr.linkedin.com/company/ppc-tunisia?trk=ppro_cprof
PPGI,Matériel de distribution et commande électrique.,Tunis,(216) - 26 485 555,https://www.linkedin.com/company/dufusteel
PROD-ELEC TUNISIE,"Fils, câbles isolés et faisceaux de câbles.",Sousse,(216) - 73 350 336 / 23 234 444,https://tn.linkedin.com/company/podelec-na
PRYSMIAN CABLES AND SYSTEMS TUNISIA,"Matériel de distribution et commande électrique - Fils, câbles isolés et faisceaux de câbles.",Nabeul,(216) - 28 211 624,https://tn.linkedin.com/company/prysmian/life/9a8b7215-0740-4a3d-ba5d-f2b8cfd6efd8
PSZ GHEZALA,"Fils, câbles isolés et faisceaux de câbles.",Bizerte,(216) - 52 720 963,https://eg.linkedin.com/company/ghezaafoodservice
PSZ TUNISIE,"Fils, câbles isolés et faisceaux de câbles.",Monastir,(216) - 58 344 838,https://fr.linkedin.com/company/psz-electronic-gmbh?trk=public_profile_experience-item_profile-section-card_image-click
RAI,"Matériel de distribution et commande électrique - Fils, câbles isolés et faisceaux de câbles - Composants électroniques.",Ariana,(216) - 70 681 955 / 98 134 974,https://fr.linkedin.com/company/grupo-rai
RECO TUNISIE,Composants électroniques.,Nabeul,(216) - 36 107 517 / 20 392 119,https://fr.linkedin.com/company/ste-shinra
REYES TUNISIE,"Matériel de distribution et commande électrique - Fils, câbles isolés et faisceaux de câbles.",Ben Arous,(216) - 79 351 015,https://fr.linkedin.com/company/aventech
RF TECHNOLOGY,"Moteurs, génératrices et transformateurs électriques.",Ariana,(216) - 71 960 944 / 52 634 444,https://www.linkedin.com/company/rf-technology
RICOT,Composants électroniques.,Beja,(216) - 78 585 331,https://fr.linkedin.com/company/studio-ricom
ROLCAR TUNISIA,Matériels électriques pour moteurs et véhicules.,Nabeul,(216) - 98 753 152,https://tn.linkedin.com/company/ac-rolcar-srl?trk=ppro_cprof
RR TUNISIE ELECTRONIC,Composants électroniques.,Sousse,(216) - 73 249 991,https://www.linkedin.com/company/sgssearch/
S.C.L,Appareils d'éclairage.,Ariana,(216) - 70 680 943 / 98 304 270,https://fr.linkedin.com/company/scl-international
SACEM INDUSTRIES,"Moteurs, génératrices et transformateurs électriques.",Bizerte,(216) - 71 966 986,https://fr.linkedin.com/company/sacem-group
SACEMA,Composants électroniques.,Ariana,(216) - 70 680 328,https://za.linkedin.com/company/sacema
SAFE MEDICAL MFU,Matériel médicochirurgical et orthopédie.,Nabeul,(216) - 23 949 100 / 72 214 374,https://tn.linkedin.com/company/safemedical
SAGEMCOM TUNISIE,"Composants électroniques - Appareils de réception, enregistrement ou reproduction du son et de l'image - Instruments de mesure et de contrôle.",Ben Arous,(216) - 31 365 220,https://fr.linkedin.com/company/sagemcom-tunisie
SAMELEC (MENZEL BOUZELFA),Composants électroniques.,Nabeul,(216) - 23 252 047,https://be.linkedin.com/company/tunicotex-group
SAMELEC (ZAGHOUAN),"Fils, câbles isolés et faisceaux de câbles.",Zaghouan,(216) - 72 680 122,https://tn.linkedin.com/company/plastic-electromechanic-company
SAMM TEST AUTOMATION,Instruments de mesure et de contrôle.,Ariana,(216) - 70 721 089 / 70 721 151,https://tn.linkedin.com/company/samm-test-automation
SATE,"Fils, câbles isolés et faisceaux de câbles.",Mahdia,(216) - 31 267 303 / 31 267 511,https://fr.linkedin.com/company/sate-fr
SATS,Matériels électriques pour moteurs et véhicules.,Siliana,(216) - 31 260 414 / 31 266 366,https://fr.linkedin.com/company/sats-groupe-delambre
SBA (BENI KHIAR),"Fils, câbles isolés et faisceaux de câbles.",Nabeul,(216) - 20 308 844 / 72 239 450,https://tn.linkedin.com/company/sba-tunisie
SBF,Appareils d'éclairage - Composants électroniques.,Sousse,(216) - 73 386 601 / 50 523 521,https://fr.linkedin.com/company/sbf-formation
SBT,Composants électroniques.,Nabeul,(216) - 98 702 325,https://www.linkedin.com/company/sbt
SCEET,"Fils, câbles isolés et faisceaux de câbles.",Zaghouan,(216) - 58 588 801 / 72 676 761,https://ng.linkedin.com/company/aedjac-lab
SCHULTE AUTOMOTIVE TUNISIA,Matériels électriques pour moteurs et véhicules.,Siliana,(216) - 71 842 433 / 78 806 123,https://tn.linkedin.com/company/schulte-co-gmbh?trk=ppro_cprof
SCT,"Fils, câbles isolés et faisceaux de câbles.",Nabeul,(216) - 25 486 000,https://www.linkedin.com/company/sct-telecom
SCT (MONASTIR),Matériel de distribution et commande électrique.,Monastir,(216) - 73 531 771 / 51 209 029,https://www.linkedin.com/company/societe-caisson-tunisie-sct
SDT,"Fils, câbles isolés et faisceaux de câbles.",Nabeul,(216) - 72 224 366 / 29 510 778,https://fr.linkedin.com/company/sdt-space-and-defence-technologies?trk=ppro_cprof
SE BORDNETZE EL FEJJA,"Fils, câbles isolés et faisceaux de câbles.",Manouba,(216) - 70 013 600,https://www.linkedin.com/company/s-e-b-n-t-n-2
SEA LATELEC (FOUCHANA),"Matériel de distribution et commande électrique - Fils, câbles isolés et faisceaux de câbles.",Ben Arous,(216) - 70 026 945 / 70 026 946,https://fr.linkedin.com/company/sea-latelec
SEBN TN,"Fils, câbles isolés et faisceaux de câbles.",Jendouba,(216) - 98 371 134,https://tn.linkedin.com/company/s-e-b-n-t-n
SECCA,Matériel de distribution et commande électrique.,Nabeul,(216) - 96 565 829 / 72 251 090,https://fr.linkedin.com/company/seccaexpertise
SELF INDUSTRIES,"Moteurs, génératrices et transformateurs électriques - Réparation de matériels électriques - Matériel de distribution et commande électrique - Fils, câbles isolés et faisceaux de câbles.",Nabeul,(216) - 72 389 600 / 97 525 925,https://lu.linkedin.com/company/self-industries
SEM TUNISIA,"Composants électroniques - Appareils de réception, enregistrement ou reproduction du son et de l'image.",Bizerte,(216) - 72 590 200,https://fr.linkedin.com/company/everience-tunisia?trk=public_profile_experience-item_profile-section-card_image-click
SEMAR TUNISIA,"Moteurs, génératrices et transformateurs électriques.",Ben Arous,(216) - 79 404 970 / 29 413 357,https://fr.linkedin.com/company/elecrecyclage-tunisie?trk=ppro_cprof
SEPT,"Moteurs, génératrices et transformateurs électriques - Fils, câbles isolés et faisceaux de câbles.",Nabeul,(216) - 70 018 700,https://ca.linkedin.com/company/sept-engineering
SFPE,Matériel de distribution et commande électrique - Appareils d'éclairage.,Sfax,(216) - 74 649 237,https://be.linkedin.com/company/society-of-fire-protection-engineers
SG MEDTECH,Matériel médicochirurgical et orthopédie.,Ben Arous,(216) - 98 546 171 / 71 409 838,https://sg.linkedin.com/company/advanced-medtech
SHULTE AUTOMATIVE TUNISIA,Matériels électriques pour moteurs et véhicules.,Zaghouan,(216) - 98 342 028,https://nl.linkedin.com/company/schulte-automotive
SIAM (TESTOUR),Appareils électroménagers.,Beja,(216) - 97 287 187,https://in.linkedin.com/company/society-of-indian-automobile-manufacturers-siam-
SIAME,Matériel de distribution et commande électrique - Lampes - Instruments de mesure et de contrôle.,Nabeul,(216) - 31 345 700,https://ci.linkedin.com/company/ivoire-electric
SIC,Appareils électroménagers.,Ben Arous,(216) - 31 326 000,https://nc.linkedin.com/company/soci-t-immobili-re-de-nouvelle-cal-donie-sic-
SICAD COALA,Appareils électroménagers - Appareils ménagers non électriques.,Sidi Bouzid,(216) - 54 970 822 / 76 622 210,https://br.linkedin.com/company/sicadgroup
SICAP (RADES),Matériel de distribution et commande électrique.,Ben Arous,(216) - 31 307 171,https://gr.linkedin.com/company/sicap-constructions
SIDILEC,"Fils, câbles isolés et faisceaux de câbles.",Sfax,(216) - 74 832 510,https://www.linkedin.com/company/alfaisaliahgroup
SIED COALA,Appareils électroménagers - Appareils ménagers non électriques.,Sidi Bouzid,(216) - 98 417 088,https://gh.linkedin.com/company/coasted-code
SILVER,Matériel de distribution et commande électrique.,Ariana,(216) - 71 554 153 / 71 554 121,https://www.linkedin.com/company/americas-silver
SIMA (BOUARGOUB),"Fils, câbles isolés et faisceaux de câbles.",Sousse,(216) - 98 621 466,https://in.linkedin.com/company/sima-ai
SIMEF ELECTRIC,Matériel de distribution et commande électrique.,Ben Arous,(216) - 71 296 331,https://pt.linkedin.com/company/simef-ace
SIMEG,Appareils d'éclairage.,Sfax,(216) - 74 842 058,https://au.linkedin.com/company/siemag-tecberg-australia-pty-ltd
SIMEG PLUS,Appareils d'éclairage.,Sfax,(216) - 58 414 800 / 74 842 058,https://gp.linkedin.com/company/sy-meg-territoire-denergie
SIMO-TUNISIE,"Moteurs, génératrices et transformateurs électriques.",Bizerte,(216) - 72 495 001,https://am.linkedin.com/company/tech-power-electronics-group
SINES INDUSTRIE,Appareils ménagers non électriques.,Zaghouan,(216) - 70 013 740 / 72 640 485,https://tn.linkedin.com/company/vip-industries-france-tunisie
SIRAIL TUNISIE,"Fils, câbles isolés et faisceaux de câbles.",Ben Arous,(216) - 71 409 241,https://cl.linkedin.com/company/igm-electromechanical
SIS TUNISIE,Matériel de distribution et commande électrique.,Nabeul,(216) - 98 601 598,https://dz.linkedin.com/company/sisalgerie
SITE,Matériel de distribution et commande électrique.,Nabeul,(216) - 72 210 500,https://ca.linkedin.com/company/site2020
SKY INDUSTRIES,Lampes.,Zaghouan,(216) - 71 120 210,https://fr.linkedin.com/company/s-industries-tunisie
SKYLARK LIGHTING,Lampes.,Nabeul,(216) - 98 752 509 / 36 144 683,https://in.linkedin.com/company/skylark-designer-&-engineers-private-limited
SMD MICROPACKAGING,Composants électroniques.,Ben Arous,(216) - 71 295 872,https://fr.linkedin.com/company/smtworldwide
SMEE,Matériel de distribution et commande électrique.,Ariana,(216) - 71 831 482 / 70 694 303,https://in.linkedin.com/company/smee-electroplating-and-electropolishing
SNA NOUR,Accumulateurs et piles électriques.,Zaghouan,(216) - 71 433 233,https://eg.linkedin.com/company/nour-for-industrial-food
SOFTEN,Appareils électroménagers - Appareils ménagers non électriques.,Nabeul,(216) - 72 210 600 / 72 255 548,https://in.linkedin.com/company/soften-technolgies
SOMALEC,"Fils, câbles isolés et faisceaux de câbles - Composants électroniques.",Monastir,(216) - 73 533 189,https://fr.linkedin.com/company/comalec
SOMEF,Matériel de distribution et commande électrique.,Ben Arous,(216) - 71 429 611 / 71 429 612,https://be.linkedin.com/company/somef-s-a
SORAN SIGNALITIQUE,Appareils d'éclairage.,Ariana,(216) - 71 868 900 / 71 868 921,https://ae.linkedin.com/company/d-sign-art-studio-signage-and-wayfinding-consultant
SOTACER (LA CHARGUIA),Appareils électroménagers.,Tunis,(216) - 71 808 022,https://mx.linkedin.com/company/grupo-shogua
SOTACER (MENZEL BOURGUIBA),Appareils électroménagers - Appareils ménagers non électriques.,Bizerte,(216) - 71 808 022 / 29 369 730,https://tn.linkedin.com/company/cet-s-a-r-l
SOTECA ELECTRIC,Matériel de distribution et commande électrique - Equipements de contrôle des processus industriels.,Sfax,(216) - 74 660 360,https://tn.linkedin.com/company/intermeuble
SOTUPRIN,Appareils électroménagers.,Sfax,(216) - 22 217 308 / 74 289 132,https://www.linkedin.com/company/alembic
STAR ONE,Appareils électroménagers.,Kairouan,(216) - 77 275 420,https://es.linkedin.com/company/staronerocket
STARZ ELECTRONICS,"Fils, câbles isolés et faisceaux de câbles - Composants électroniques.",Bizerte,(216) - 72 444 730,https://in.linkedin.com/company/starzai
STE AV ROSS ELECTRONICA TUNISIA,"Fils, câbles isolés et faisceaux de câbles.",Nabeul,(216) - 98 742 119 / 22 801 194,https://tn.linkedin.com/company/atd-electronic
STEA - FARBA,Matériels électriques pour moteurs et véhicules.,Ben Arous,(216) - 23 313 183 / 71 431 103,https://de.linkedin.com/company/stea
STEP,Appareils d'éclairage.,Nabeul,(216) - 22 160 826 / 72 208 526,https://bm.linkedin.com/company/step-bermuda
STIEL,Matériel de distribution et commande électrique.,Tunis,(216) - 71 806 733,https://in.linkedin.com/company/jindalsteel-ltd.
STS (BEN AROUS),Composants électroniques.,Ben Arous,(216) - 71 387 087,https://fr.linkedin.com/company/boraplast-group
SUPER CABLES,"Fils, câbles isolés et faisceaux de câbles.",Nabeul,(216) - 72 255 555,https://co.linkedin.com/company/supercable-telecomunicaciones-sas
SYSTELEM INDUSTRIE,Matériels électriques pour moteurs et véhicules.,Jendouba,(216) - 78 680 855,https://fr.linkedin.com/company/s-industries-tunisie
T.F.E,"Matériel de distribution et commande électrique - Fils, câbles isolés et faisceaux de câbles.",Ariana,(216) - 71 858 122,https://www.linkedin.com/company/catellani-t-f-e-srl
TCE,Matériels électriques pour moteurs et véhicules.,Ben Arous,(216) - 71 296 157,https://in.linkedin.com/company/ecofirst-services
TECH FUSE,"Fils, câbles isolés et faisceaux de câbles.",Zaghouan,(216) - 98 760 414,https://tn.linkedin.com/company/tech-fuse
TECHAM,Composants électroniques.,Nabeul,(216) - 72 223 370,https://in.linkedin.com/company/tech-mahindra
TECHNORESEAUX,Matériel de distribution et commande électrique.,Sfax,(216) - 23 222 830 / 74 888 828,https://fr.linkedin.com/company/team-reseaux-evreux
TELCAM,"Fils, câbles isolés et faisceaux de câbles.",Manouba,(216) - 22 321 579 / 71 602 220,https://cl.linkedin.com/company/telcam-chile
TELENCO NETWORKS TUNISIE,Matériel de distribution et commande électrique.,Ben Arous,(216) - 24 228 702 / 97 222 936,https://de.linkedin.com/company/telenco
TEM,Appareils ménagers non électriques.,Tunis,(216) - 71 156 000,https://uk.linkedin.com/company/tem-energy
TET,Matériel de distribution et commande électrique.,Tunis,(216) - 71 207 100,https://lv.linkedin.com/company/tet-lv
TIE,"Moteurs, génératrices et transformateurs électriques.",Ben Arous,(216) - 70 026 560,https://www.linkedin.com/company/meettie
TILIGHTING,Appareils d'éclairage.,Tunis,(216) - 71 979 501 / 71 979 480,https://in.linkedin.com/company/tirichlighting
